name,region,lat,lon,contentid,image_url,tags,checkin_time,checkout_time,room_count,parking,facilities,detailed_keywords,keywords
안동 모닝 도시민박,경상북도,36.5488815373,128.7347088662,3101947,,"관광,숙박",,,,,,[],
안동 수애당,경상북도,36.5533762601,128.9234058865,2000725,,"관광,숙박",,,,,,[],
안동 이든민박,경상북도,36.5799103335,128.6818571061,3469916,,"관광,숙박",,,,,,[],
안동별장,경상북도,36.5661125684,128.7169127253,3469943,,"관광,숙박",,,,,,[],
안동호텔,경상북도,36.5650740758,128.7316253378,1963807,,"관광,숙박",,,,,,[],
안면도갤러리펜션,충청남도,36.4131552585,126.4040572125,1327318,,"관광,숙박",,,,,,[],
안산 호텔 버스,경기도,37.3359335233,126.8073125203,2860776,,"관광,숙박",,,,,,[],
안양 블루몬테,경기도,37.4206119769,126.9291657373,137493,,"관광,숙박",,,,,,[],
안유재,서울특별시,37.5833219051,126.9877058178,3438329,,"관광,숙박",,,,,,[],
안정궁 관광 한옥 펜션,경상남도,34.9454732795,128.3981550249,2610526,,"관광,숙박",,,,,,[],
안정궁관광한옥펜션,경상남도,34.9454399503,128.3981605809,2577897,,"관광,숙박",,,,,,[],
안테룸서울,서울특별시,37.5189189506,127.0252403337,3056929,,"관광,숙박",,,,,,[],
알리스위트호텔(R.LEE SUITE HOTEL),인천광역시,37.4643418804,126.7092651009,3079855,,"관광,숙박",,,,,,[],
알천스테이 한옥커플가족독채펜션,경상북도,35.8408656933,129.2307465637,3102074,,"관광,숙박",,,,,,[],
알콩달콩 다락방,전북특별자치도,35.8126006595,127.1517059442,2623939,,"관광,숙박",,,,,,[],
앙띠브호텔,경기도,37.6443417717,126.7869918524,3018717,,"관광,숙박",,,,,,[],
앞산비즈니스호텔,대구광역시,35.8460974134,128.5804174407,1746397,,"관광,숙박",,,,,,[],
애가 한옥 게스트하우스,대구광역시,35.8574267397,128.5832668745,3102082,,"관광,숙박",,,,,,[],
앨리스넥스트도어호텔,경기도,37.5614697916,127.1918684014,3075581,,"관광,숙박",,,,,,[],
앨리하우스,전북특별자치도,35.9878925064,126.7092630788,3101991,,"관광,숙박",,,,,,[],
야코리아호스텔 강남점,서울특별시,37.5046598283,127.0437640507,2610854,,"관광,숙박",,,,,,[],
야크마을,제주특별자치도,33.2691263446,126.4146822318,3112141,,"관광,숙박",,,,,,[],
양구 테마모텔,강원특별자치도,38.1059128904,127.9889853378,1855164,,"관광,숙박",,,,,,[],
양양리버펜션,강원특별자치도,38.0663740143,128.618712649,3102218,,"관광,숙박",,,,,,[],
양지 뜰 펜션(무주양지뜰펜션),전북특별자치도,35.9073646256,127.7681903294,2699322,,"관광,숙박",,,,,,[],
양지리조텔,경기도,37.1731073806,126.6171759637,2659405,,"관광,숙박",,,,,,[],
어바인펜션,전북특별자치도,35.6274517951,126.4722490048,3469566,,"관광,숙박",,,,,,[],
어반부띠크호텔,경기도,37.3985070527,126.9764481678,3079674,,"관광,숙박",,,,,,[],
어반스테이더센트럴,부산광역시,35.159350262,129.0609443134,3074655,,"관광,숙박",,,,,,[],
어울림,전북특별자치도,35.8133811543,127.1532946716,2621825,,"관광,숙박",,,,,,[],
업플로 호스텔,서울특별시,37.4937911663,127.0170584559,2700928,,"관광,숙박",,,,,,[],
에덴호스텔,제주특별자치도,33.5184027384,126.4891868158,2667498,,"관광,숙박",,,,,,[],
에떼르모 펜션,인천광역시,37.6206900708,126.3774327523,3102225,,"관광,숙박",,,,,,[],
에버미라클호텔[한국관광 품질인증/Korea Quality],경상남도,35.5774963042,128.9831673313,2801878,,"관광,숙박",,,,,,[],
에벤에셀 펜션,충청남도,36.8810750183,127.2773770285,138820,,"관광,숙박",,,,,,[],
에스알 호텔 마곡,서울특별시,37.561171828,126.8394866249,3080077,,"관광,숙박",,,,,,[],
에스엘부티크호텔,경기도,37.3095182259,126.8684854703,3075481,,"관광,숙박",,,,,,[],
에스지빌라앤호텔(미동의),경상북도,35.7705924587,129.4917340697,2628004,,"관광,숙박",,,,,,[],
에어비앤비 니하오 부산,부산광역시,35.2342812697,129.0887703908,2613632,,"관광,숙박",,,,,,[],
에오스,대구광역시,35.8699449351,128.592390723,2040065,,"관광,숙박",,,,,,[],
에이본 호텔,전북특별자치도,35.9763163105,126.7244925723,2570171,,"관광,숙박",,,,,,[],
에이치에비뉴 성신여대점,서울특별시,37.5941962043,127.0190526517,3080137,,"관광,숙박",,,,,,[],
에이치에비뉴호텔,전북특별자치도,35.8371148577,127.1701536608,3044614,,"관광,숙박",,,,,,[],
에코힐링게스트하우스,경상남도,34.8564221675,128.3999627671,2577989,,"관광,숙박",,,,,,[],
엔제이 풀빌라펜션,강원특별자치도,37.4657121426,127.8358238594,3044623,,"관광,숙박",,,,,,[],
엘디스 리젠트 호텔,대구광역시,35.8666563022,128.5860997017,143045,,"관광,숙박",,,,,,[],
엘리스호텔,전북특별자치도,35.9460280579,126.5588415059,2570204,,"관광,숙박",,,,,,[],
엘리시아호텔,대구광역시,35.8011849671,128.5335089281,3003556,,"관광,숙박",,,,,,[],
엘리시안 제주,제주특별자치도,33.3734198363,126.3804134293,983958,,"관광,숙박",,,,,,[],
엘리야리조트[한국관광 품질인증/Korea Quality],인천광역시,37.6360078685,126.385345493,2950372,,"관광,숙박",,,,,,[],
엘마르펜션,경상남도,34.8361106938,128.7173884607,2610917,,"관광,숙박",,,,,,[],
엠모텔,전라남도,34.7930392544,126.3853966882,2582398,,"관광,숙박",,,,,,[],
엠버리조트,제주특별자치도,33.4236160047,126.489061194,2623827,,"관광,숙박",,,,,,[],
엠버서더 모텔,전라남도,34.921548617,127.4730866028,2021025,,"관광,숙박",,,,,,[],
엠보스모텔,전라남도,34.8043303704,126.4293814194,2582407,,"관광,숙박",,,,,,[],
엠유(MU)모텔,전라남도,34.8062802052,126.4326866363,1963992,,"관광,숙박",,,,,,[],
엠제이호텔,제주특별자치도,33.4890448657,126.488415326,2623595,,"관광,숙박",,,,,,[],
엠타워호텔,경기도,37.6436611687,126.6234457094,3075170,,"관광,숙박",,,,,,[],
여가,전북특별자치도,35.8155642403,127.1534029381,3438582,,"관광,숙박",,,,,,[],
여느날,서울특별시,37.5765695875,126.9696048813,3438182,,"관광,숙박",,,,,,[],
여수夜호스텔,전라남도,34.7390515747,127.7458034548,2697818,,"관광,숙박",,,,,,[],
여수노블호텔,전라남도,34.7179011904,127.7472983053,3056466,,"관광,숙박",,,,,,[],
여수밤바다 힐링파크 호스텔,전라남도,34.706522079,127.7571144031,2697941,,"관광,숙박",,,,,,[],
여수숙박 호스텔,전라남도,34.7750347655,127.6494609688,2624114,,"관광,숙박",,,,,,[],
여여재,경기도,37.2838653646,127.0089039867,3102131,,"관광,숙박",,,,,,[],
여우비관광호텔,울산광역시,35.5393185679,129.3495058406,2570704,,"관광,숙박",,,,,,[],
여유,경상북도,36.5964216717,128.1992190372,2604053,,"관광,숙박",,,,,,[],
여유,전북특별자치도,35.8124202435,127.1585858919,3438583,,"관광,숙박",,,,,,[],
여인숙 깔마,서울특별시,37.5804885676,126.9691325909,3105331,,"관광,숙박",,,,,,[],
여주현_감성독채한옥숙소,대구광역시,35.8720251545,128.5869328122,3474159,,"관광,숙박",,,,,,[],
연330,서울특별시,37.620327471,126.9184499736,3049876,,"관광,숙박",,,,,,[],
연당,서울특별시,37.5826025329,126.9870725624,2603884,,"관광,숙박",,,,,,[],
연당 . 선물 같은 하루,전북특별자치도,35.8170057072,127.1513058647,3474182,,"관광,숙박",,,,,,[],
연리지펜션,경기도,37.1640724124,126.6226951535,2626648,,"관광,숙박",,,,,,[],
연우펜션,경상남도,35.2892741046,127.6457869667,1373262,,"관광,숙박",,,,,,[],
연월한옥,제주특별자치도,33.317032664,126.2698159646,3102129,,"관광,숙박",,,,,,[],
연지펜션,경상남도,34.8214866395,128.369330241,594388,,"관광,숙박",,,,,,[],
연풍고가,경상북도,35.6710690884,128.2264339907,2600313,,"관광,숙박",,,,,,[],
영빈호텔,서울특별시,37.5657908919,127.0034215492,2602555,,"관광,숙박",,,,,,[],
영산나루,전라남도,34.9979269981,126.7048745837,2621304,,"관광,숙박",,,,,,[],
영양펜션 산적 (청년협동조합별빛고은),경상북도,36.6141945803,129.0825372244,3510268,,"관광,숙박",,,,,,[],
영일대 게스트하우스,경상북도,36.0470617042,129.3699589893,2697831,,"관광,숙박",,,,,,[],
영진한옥애풀빌라,강원특별자치도,37.8682485932,128.8432096061,3102078,,"관광,숙박",,,,,,[],
예그리나 호스텔(인천공항 예그리나 호텔),인천광역시,37.4262967806,126.4203452946,2622990,,"관광,숙박",,,,,,[],
예다움,경상남도,35.2737087577,127.936778438,2620236,,"관광,숙박",,,,,,[],
예당큰집,충청남도,36.4940101157,126.7423162826,2695660,,"관광,숙박",,,,,,[],
예맥당 한옥스테이,서울특별시,37.6407671266,126.9388947509,3438545,,"관광,숙박",,,,,,[],
예스모텔,전북특별자치도,35.946691948,126.5633855268,2570237,,"관광,숙박",,,,,,[],
예원당(한옥체험 예원당),전북특별자치도,35.8173945762,127.1527418376,2610549,,"관광,숙박",,,,,,[],
예직한옥체험마을(용인예직한옥체험 마을),경기도,37.1918221048,127.2555842092,2604100,,"관광,숙박",,,,,,[],
예포게스트하우스,서울특별시,37.5675336308,126.9196096946,2528133,,"관광,숙박",,,,,,[],
예향펜션,경상남도,34.7821976765,128.4304731689,2578242,,"관광,숙박",,,,,,[],
옐로우라이트하우스,부산광역시,35.1567852389,129.1343130018,2699563,,"관광,숙박",,,,,,[],
오거리76,전라남도,34.7894118837,126.3852995617,3101910,,"관광,숙박",,,,,,[],
오늘스테이,서울특별시,37.4998275134,126.9142454258,3104366,,"관광,숙박",,,,,,[],
오늘스테이 동대문점,서울특별시,37.5771124064,127.0372681437,3105217,,"관광,숙박",,,,,,[],
오늘이 호스텔,전라남도,34.7396542867,127.7459034298,2621728,,"관광,숙박",,,,,,[],
오대산 자연명상마을,강원특별자치도,37.716411462,128.5999806718,2710633,,"관광,숙박",,,,,,[],
오동도펜션,전라남도,34.7377489642,127.7470450453,1372885,,"관광,숙박",,,,,,[],
오라카이 대학로 호텔,서울특별시,37.5756229977,126.9987328086,3465873,,"관광,숙박",,,,,,[],
오라카이 인사동 스위츠,서울특별시,37.5730564254,126.9873589182,3464880,,"관광,숙박",,,,,,[],
오라카이 청계산 호텔,서울특별시,37.4491275806,127.0546396319,3466132,,"관광,숙박",,,,,,[],
오람정,경상북도,35.7798022515,129.183655203,2607653,,"관광,숙박",,,,,,[],
오래된 숲(송산),전라남도,34.6530355573,126.8901667154,3102200,,"관광,숙박",,,,,,[],
오렌지모텔,경상북도,35.97512322,129.4016555109,3474180,,"관광,숙박",,,,,,[],
"오롯이, 한옥",서울특별시,37.5800052708,126.9680049295,3072197,,"관광,숙박",,,,,,[],
오버더마운틴,경기도,37.7451734879,127.3470239851,2681632,,"관광,숙박",,,,,,[],
오블로모프,전북특별자치도,35.9863426242,126.7057967624,3103191,,"관광,숙박",,,,,,[],
오션그랜드호텔제주,제주특별자치도,33.5425889847,126.665187633,143120,,"관광,숙박",,,,,,[],
오션뷰1102B,경상남도,34.9145517628,128.7081982825,2604697,,"관광,숙박",,,,,,[],
오션뷰호텔,울산광역시,35.4933918653,129.427500338,2571256,,"관광,숙박",,,,,,[],
오션사이드 호텔,인천광역시,37.4266495317,126.421189652,861350,,"관광,숙박",,,,,,[],
오션스위츠 제주호텔,제주특별자치도,33.5183727266,126.5231255322,1403482,,"관광,숙박",,,,,,[],
오션스퀘어리조트,제주특별자치도,33.4131766683,126.9092360992,3076392,,"관광,숙박",,,,,,[],
오션힐스테이,제주특별자치도,33.2368032498,126.3088143604,2626800,,"관광,숙박",,,,,,[],
오아시스 호스텔,서울특별시,37.4980631565,127.03177644,2635296,,"관광,숙박",,,,,,[],
오아시스호텔,경상남도,34.8857364343,128.6038886799,2578725,,"관광,숙박",,,,,,[],
오원 스테이,경상북도,35.8363491244,129.20892916,3102073,,"관광,숙박",,,,,,[],
오창 한옥 7호 솔향,충청북도,36.7351413171,127.4051251292,3474160,,"관광,숙박",,,,,,[],
오캄럭스클럽1단지,강원특별자치도,37.6203800639,127.6714342329,2613357,,"관광,숙박",,,,,,[],
오캄럭스클럽2단지,강원특별자치도,37.6204578378,127.6717092056,2613363,,"관광,숙박",,,,,,[],
오캄럭스클럽3단지,강원특별자치도,37.6203800639,127.6714342329,2613364,,"관광,숙박",,,,,,[],
오케이 게스트하우스,서울특별시,37.5115569487,126.9278105264,2572933,,"관광,숙박",,,,,,[],
오케이모텔,전북특별자치도,35.9702643621,126.7325808941,2570308,,"관광,숙박",,,,,,[],
오크앤코,서울특별시,37.579520764,127.0541387604,3438137,,"관광,숙박",,,,,,[],
오투오션,충청남도,36.9414926046,126.3015358916,1273630,,"관광,숙박",,,,,,[],
오페라 모텔,경상남도,34.8869024578,128.4205046198,2578282,,"관광,숙박",,,,,,[],
오피스제주 사계점,제주특별자치도,33.2341893626,126.2905104511,2931899,,"관광,숙박",,,,,,[],
오호락,경상남도,35.0341104498,128.3914254909,2579859,,"관광,숙박",,,,,,[],
옥산정사 독락당,경상북도,36.0169583419,129.1599755192,2572817,,"관광,숙박",,,,,,[],
옥천풍경,전라남도,34.9528313626,127.4817989324,3102111,,"관광,숙박",,,,,,[],
옥희와인 게스트하우스,경기도,37.3981431886,126.9754927097,3101944,,"관광,숙박",,,,,,[],
온계종택(삼백당),경상북도,36.752626695,128.8278168774,2598978,,"관광,숙박",,,,,,[],
온새미한옥,경상북도,35.8342438298,129.2101318918,3102067,,"관광,숙박",,,,,,[],
온스테이,서울특별시,37.5853414853,127.0083205481,3438197,,"관광,숙박",,,,,,[],
온양가,강원특별자치도,37.6243138424,128.1655476914,3102086,,"관광,숙박",,,,,,[],
온정여관(사랑채),전북특별자치도,35.4073423137,127.3836709188,3101925,,"관광,숙박",,,,,,[],
"온정여관(안채, 별채)",전북특별자치도,35.4074589642,127.3834959312,3102070,,"관광,숙박",,,,,,[],
온천모텔사우나,경상남도,35.2207955842,127.6383088482,137799,,"관광,숙박",,,,,,[],
온화가,강원특별자치도,37.7587760086,128.8870034927,3101940,,"관광,숙박",,,,,,[],
올림피아호텔,강원특별자치도,37.7625287483,128.9073126579,3044626,,"관광,숙박",,,,,,[],
올인원게스트하우스,인천광역시,37.5412234429,126.6433245314,3102123,,"관광,숙박",,,,,,[],
와담정,경상북도,35.8258309439,129.2129763268,2531362,,"관광,숙박",,,,,,[],
와이즈하우스,서울특별시,37.5606011548,126.9225040709,2651924,,"관광,숙박",,,,,,[],
와이즈하우스1,서울특별시,37.5606011548,126.9225040709,2613645,,"관광,숙박",,,,,,[],
완산골게스트하우스,전북특별자치도,35.81117295,127.1462703547,3102125,,"관광,숙박",,,,,,[],
욕지현재펜션,경상남도,34.6372609013,128.2636581216,2578641,,"관광,숙박",,,,,,[],
욜로게스트하우스(Yolo guest house),서울특별시,37.5590941278,126.9856011402,2609749,,"관광,숙박",,,,,,[],
우드인스테이,경상북도,35.8375877757,129.2037351353,3101941,,"관광,숙박",,,,,,[],
우리벨리,경기도,37.5565597345,127.6739997519,397881,,"관광,숙박",,,,,,[],
우리집펜션,충청남도,36.6978396848,126.2721561169,1269618,,"관광,숙박",,,,,,[],
울산시티호텔,울산광역시,35.5383878276,129.3341460955,2570748,,"관광,숙박",,,,,,[],
워싱턴모텔,전라남도,34.7972006755,126.4329146128,2019448,,"관광,숙박",,,,,,[],
원학고가,경상남도,35.7629155826,127.8370186747,1883062,,"관광,숙박",,,,,,[],
원화루,경상북도,35.8142822173,129.2114101261,3106623,,"관광,숙박",,,,,,[],
월암재,경상북도,35.8156710399,129.2162068881,2613097,,"관광,숙박",,,,,,[],
월암종택(김호장군고택),경상북도,35.8196345282,129.2186704484,2668037,,"관광,숙박",,,,,,[],
월운,서울특별시,37.5741036037,126.9917001593,3438233,,"관광,숙박",,,,,,[],
월정사 템플스테이,강원특별자치도,37.7317317795,128.5931613749,2710685,,"관광,숙박",,,,,,[],
월출산 청풍명월,전라남도,34.7698768483,126.6545568287,2699326,,"관광,숙박",,,,,,[],
웨스턴라이프호텔,전북특별자치도,35.950387481,126.9760013325,2564295,,"관광,숙박",,,,,,[],
웨스트레이븐호텔,경기도,37.3475440423,126.6928976111,2861305,,"관광,숙박",,,,,,[],
웨스트힐스 프라이빗 풀빌라,전라남도,34.7018031599,127.7569617588,2700453,,"관광,숙박",,,,,,[],
웨스트힐호텔,경기도,37.7832654308,126.6847389511,3079850,,"관광,숙박",,,,,,[],
웰컴미스테익스,서울특별시,37.591776039,126.9632439189,3116447,,"관광,숙박",,,,,,[],
웰호텔,전라남도,34.8082104041,126.4242040056,2582528,,"관광,숙박",,,,,,[],
위너스관광호텔,인천광역시,37.4613140296,126.368687942,143114,,"관광,숙박",,,,,,[],
위드오션,충청남도,36.9163205193,126.3017532089,138641,,"관광,숙박",,,,,,[],
위클라드 애견 풀빌라,경상북도,35.7412033678,129.3065788728,3112142,,"관광,숙박",,,,,,[],
윈호텔,경상북도,36.5645124812,128.7025640455,1963819,,"관광,숙박",,,,,,[],
유니드호텔,대구광역시,35.8545867532,128.5061348611,3469567,,"관광,숙박",,,,,,[],
유니온관광호텔,대구광역시,35.8761358713,128.5907851359,142916,,"관광,숙박",,,,,,[],
유달장,전라남도,34.8061741375,126.4007283509,2582538,,"관광,숙박",,,,,,[],
유로빌리지,전북특별자치도,35.9033850571,126.6842591627,1629060,,"관광,숙박",,,,,,[],
유선재,경기도,37.4905124838,127.7092929219,3438041,,"관광,숙박",,,,,,[],
유어스호텔,제주특별자치도,33.2498563946,126.4238290909,3076381,,"관광,숙박",,,,,,[],
유유가,전라남도,34.9558699331,127.4831348489,3438588,,"관광,숙박",,,,,,[],
유토피아가족호텔,전라남도,34.796964576,126.4319813676,2582545,,"관광,숙박",,,,,,[],
유플러스 모텔,경상남도,35.3441179606,129.0354164594,1817369,,"관광,숙박",,,,,,[],
윤은재,전라남도,35.0334703344,126.7122647206,3438589,,"관광,숙박",,,,,,[],
율시헌 한옥스테이,경상북도,36.5108876627,128.6822868391,3072241,,"관광,숙박",,,,,,[],
은평한옥마을 인휴당,서울특별시,37.6413948373,126.9392252587,3102071,,"관광,숙박",,,,,,[],
은혜당,경상북도,36.5076045038,129.4007483452,2699354,,"관광,숙박",,,,,,[],
음악이흐르는숲,강원특별자치도,37.45343841,128.2727847651,900163,,"관광,숙박",,,,,,[],
이가한옥,전북특별자치도,35.8166474889,127.1555971588,2613318,,"관광,숙박",,,,,,[],
이데아호텔,경상북도,36.0355656815,129.364670897,3469593,,"관광,숙박",,,,,,[],
이도한옥,서울특별시,37.5805611022,126.9869781844,3438261,,"관광,숙박",,,,,,[],
이른아침호숫가펜션,충청북도,37.0192698359,128.1688957332,137920,,"관광,숙박",,,,,,[],
이리루 한옥부틱게스트하우스[한국관광 품질인증/Korea Quality],서울특별시,37.6410976672,126.940194623,2932893,,"관광,숙박",,,,,,[],
이바구캠프,부산광역시,35.1192013827,129.0285565614,2607423,,"관광,숙박",,,,,,[],
이브텔,경기도,37.7806990897,126.686241664,1963767,,"관광,숙박",,,,,,[],
이비스 스타일 앰배서더 서울 강남,서울특별시,37.505154455,127.0571044899,143122,,"관광,숙박",,,,,,[],
이비스 스타일 앰배서더 서울 용산,서울특별시,37.5320052033,126.9630345182,3387804,,"관광,숙박",,,,,,[],
이비스 앰배서더 명동,서울특별시,37.5643879099,126.9830123373,436076,,"관광,숙박",,,,,,[],
이비스앰배서더 인사동,서울특별시,37.5743368685,126.9893920298,3079777,,"관광,숙박",,,,,,[],
이사빛1968 한옥스테이,경상북도,36.5647742158,128.7372637347,3438599,,"관광,숙박",,,,,,[],
이스키아호텔,경기도,37.2718220802,127.1509358837,3079757,,"관광,숙박",,,,,,[],
이스턴호텔제주,제주특별자치도,33.254393525,126.520084532,3076484,,"관광,숙박",,,,,,[],
이스트 호스텔,강원특별자치도,37.5915687121,129.0889266172,2699336,,"관광,숙박",,,,,,[],
이웃,전북특별자치도,35.986014884,126.7058162135,2570341,,"관광,숙박",,,,,,[],
이제 남해,경상남도,34.8234028436,128.0413449109,3049861,,"관광,숙박",,,,,,[],
이천농업테마공원 펜션,경기도,37.1798991253,127.4448702054,3474179,,"관광,숙박",,,,,,[],
이천백사 산수유영농조합법인(이천산수유마을),경기도,37.3408280591,127.4623140477,2668524,,"관광,숙박",,,,,,[],
이태원타임존게스트하우스,서울특별시,37.5325945823,126.9941483341,2621090,,"관광,숙박",,,,,,[],
이호소락,서울특별시,37.5802499315,126.9816842313,3102112,,"관광,숙박",,,,,,[],
이화고택,전북특별자치도,35.8162836132,127.153994533,2708322,,"관광,숙박",,,,,,[],
이화한옥,서울특별시,37.5816467367,126.9674549333,2604153,,"관광,숙박",,,,,,[],
익산유스호스텔,전북특별자치도,35.9658466444,126.9653018835,1883594,,"관광,숙박",,,,,,[],
인 게스트하우스,서울특별시,37.5608619529,126.9066971708,2609911,,"관광,숙박",,,,,,[],
인더가든 212,서울특별시,37.5054636971,126.954916562,2611033,,"관광,숙박",,,,,,[],
인더가든(IN THE GARDEN)(인더가든186),서울특별시,37.5094299673,126.9585077903,2611022,,"관광,숙박",,,,,,[],
인서리공원 홰경당,전라남도,34.9738252474,127.585980916,3101951,,"관광,숙박",,,,,,[],
인센스,전북특별자치도,35.8197943121,127.1532278427,3438580,,"관광,숙박",,,,,,[],
인앤김펜션,경상남도,34.7974570997,128.4314060208,2578914,,"관광,숙박",,,,,,[],
인천공항영종게스트하우스(영종게스트하우스),인천광역시,37.4941650002,126.4839348402,2621202,,"관광,숙박",,,,,,[],
인천아웃백 게스트하우스(INCHEON OUTBACK GUESTHOUSE),인천광역시,37.4962551009,126.7240656385,2621150,,"관광,숙박",,,,,,[],
인천영종도 하늘과바다호텔,인천광역시,37.4903254941,126.5814843707,3306960,,"관광,숙박",,,,,,[],
인터내셔널호텔 인천영종,인천광역시,37.4915892262,126.5809232761,3079860,,"관광,숙박",,,,,,[],
일리있는풀빌라,경상남도,35.53742506,128.0273412476,2616093,,"관광,숙박",,,,,,[],
일번지 호텔 충장로점,광주광역시,35.1490495101,126.9106248659,3049825,,"관광,숙박",,,,,,[],
일상이상,전북특별자치도,35.8246076717,127.1542859563,3438575,,"관광,숙박",,,,,,[],
일성콘도 제주비치,제주특별자치도,33.3856937508,126.2211270025,3079973,,"관광,숙박",,,,,,[],
자단,전북특별자치도,35.8237410863,127.1532888454,3438573,,"관광,숙박",,,,,,[],
자드락[한국관광 품질인증/Korea Quality],충청남도,36.9427034231,126.29266722,397738,,"관광,숙박",,,,,,[],
자라무인텔,전라남도,34.7966951534,126.4314814183,2582557,,"관광,숙박",,,,,,[],
자미재,전라남도,34.9117885412,126.6480567182,3101961,,"관광,숙박",,,,,,[],
자연담은(자연담은펜션),전라남도,34.6984230861,127.7629057701,2621735,,"관광,숙박",,,,,,[],
자연스토리,전라남도,34.5091247685,126.60551466,2621263,,"관광,숙박",,,,,,[],
자우리호텔 당진점,충청남도,36.9796571009,126.5919029626,3076517,,"관광,숙박",,,,,,[],
자자백팩커스,서울특별시,37.5616049239,126.9843234077,2602460,,"관광,숙박",,,,,,[],
자자호텔,경상남도,35.0864537629,128.1903472423,2579955,,"관광,숙박",,,,,,[],
자하,서울특별시,37.5766890455,126.9711602912,3438225,,"관광,숙박",,,,,,[],
자하연,전북특별자치도,35.8122146499,127.1550112156,3102211,,"관광,숙박",,,,,,[],
자함헌,서울특별시,37.6431946292,126.9393002009,2695723,,"관광,숙박",,,,,,[],
작은행복,경상북도,36.1572691748,129.3960479425,397820,,"관광,숙박",,,,,,[],
잔원유림 풀빌라,경기도,37.6252835176,127.5884305134,3438560,,"관광,숙박",,,,,,[],
잔잔하루,경상북도,36.5616741484,128.7149074762,3101955,,"관광,숙박",,,,,,[],
장계향문화체험교육원,경상북도,36.5643649863,129.1262931487,2598962,,"관광,숙박",,,,,,[],
장꽁펜션,충청남도,36.5444305719,126.3302298888,1279457,,"관광,숙박",,,,,,[],
장락원(장락원전통한옥펜션),경기도,37.7273737913,127.5532335093,2621417,,"관광,숙박",,,,,,[],
장미빛인생,충청남도,36.492217314,126.3407414155,1275586,,"관광,숙박",,,,,,[],
장충영각,충청남도,36.572537726,126.6120509347,2624231,,"관광,숙박",,,,,,[],
장평모텔,강원특별자치도,37.5855924626,128.4131126044,3044630,,"관광,숙박",,,,,,[],
저스트슬립호텔 다산신도시점,경기도,37.623234119,127.1521341426,3077873,,"관광,숙박",,,,,,[],
저스트슬립호텔 지행역점,경기도,37.8916899579,127.0530576948,2853207,,"관광,숙박",,,,,,[],
적정온도,경상남도,34.8159749603,127.8290414344,2801935,,"관광,숙박",,,,,,[],
전망좋은집,전라남도,35.2032857905,127.6006987229,1347536,,"관광,숙박",,,,,,[],
전망좋은펜션,경상남도,34.7928456696,128.3846435463,2579287,,"관광,숙박",,,,,,[],
전주 관광호텔 꽃심,전북특별자치도,35.8178055382,127.1467923563,3510267,,"관광,숙박",,,,,,[],
전주 아리울모텔,전북특별자치도,35.8338756866,127.1326904135,2040229,,"관광,숙박",,,,,,[],
전주 카누호텔,전북특별자치도,35.8378397622,127.1694037089,2666854,,"관광,숙박",,,,,,[],
전주 한옥마을 덕수궁,전북특별자치도,35.8166641567,127.1557499224,2736325,,"관광,숙박",,,,,,[],
전주 한옥마을 덕수궁 별관,전북특별자치도,35.8157253606,127.1549639058,3438691,,"관광,숙박",,,,,,[],
전주 한옥마을 중심 독채,전북특별자치도,35.8152531363,127.1517586481,3438722,,"관광,숙박",,,,,,[],
전주 한옥숙박 체험관,전북특별자치도,35.815022615,127.1521919487,2610985,,"관광,숙박",,,,,,[],
전주 한옥숙박체험관,전북특별자치도,35.8150142818,127.152186394,2531417,,"관광,숙박",,,,,,[],
전주게스트하우스 고사동,전북특별자치도,35.8215161374,127.1416454953,2635946,,"관광,숙박",,,,,,[],
전주하숙,전북특별자치도,35.8139114999,127.144673203,3101967,,"관광,숙박",,,,,,[],
전주한옥고희,전북특별자치도,35.8126448613,127.1380071621,2621378,,"관광,숙박",,,,,,[],
전주한옥마을 독채덕수궁,전북특별자치도,35.8167918485,127.1516475064,3438736,,"관광,숙박",,,,,,[],
전주한옥마을독채 하루정원,전북특별자치도,35.8135033485,127.1525030721,3474158,,"관광,숙박",,,,,,[],
전주한옥숙박 사랑루,전북특별자치도,35.8114897163,127.1540974273,2613676,,"관광,숙박",,,,,,[],
전통문화체험장,전북특별자치도,35.9892268998,127.2609637871,2583187,,"관광,숙박",,,,,,[],
정동진 백악관,강원특별자치도,37.6880258866,129.0309260639,1874470,,"관광,숙박",,,,,,[],
정연재,서울특별시,37.5834800942,126.9807008965,3438358,,"관광,숙박",,,,,,[],
정원이예쁜 독채 펜션,전라남도,34.7637250705,127.658057726,3102124,,"관광,숙박",,,,,,[],
정원펜션캠핑(정원펜션캠핑장),강원특별자치도,37.8794835857,128.7098657445,2635939,,"관광,숙박",,,,,,[],
정재종택,경상북도,36.5593226556,128.9155786292,1883070,,"관광,숙박",,,,,,[],
정중동호스텔,충청남도,36.4531797928,127.1235997777,2854844,,"관광,숙박",,,,,,[],
제스테이(제이스테이),부산광역시,35.1487940923,129.1140483163,2623964,,"관광,숙박",,,,,,[],
제우스모텔,충청남도,36.8264789172,127.143398945,1809073,,"관광,숙박",,,,,,[],
제이모텔,경상남도,34.8370820786,127.8949545733,3049859,,"관광,숙박",,,,,,[],
제이앤비호텔,인천광역시,37.9741563555,124.6955451994,3469609,,"관광,숙박",,,,,,[],
제이에스 부티크 호텔(Js Boutique Hotel),경기도,37.2184464144,127.0790577849,1963585,,"관광,숙박",,,,,,[],
제이에스호텔,경기도,37.8134112391,127.1107185701,3079682,,"관광,숙박",,,,,,[],
